081385 4000 長榮麥證07購01  
081447 4000 創意統一09購03  
081513 4000 華紙富邦09購01  
081615 4000 長榮元大07購09  
083077 4000 台灣50元大07購26
080584 4000 欣興日盛08購01  
080484 4000 聯電元大06購27  
080495 4000 金像電元大06購07
080935 4000 華新群益08購01  
079859 4000 長榮群益08購03  
079878 4000 聯電元富08購07  
079973 4000 長榮群益06購07  
080259 4000 欣興國泰0A購01  
080191 4000 中石化元富09購02
080132 4000 上証2X凱基07購03
074453 4000 祥碩統一06購03  
075756 4000 欣興群益07購01  
075574 4000 卜蜂國票06購01  
076016 4000 台積電元大08購02
078599 4000 新唐元大06購01  
078076 4000 華邦電國泰08購01
078172 4000 大成鋼康和06購01
078193 4000 友達元大06購03  
5284 4000 jpp-KY          
8072 4000 陞泰            
8463 4000 潤泰材          
9908 4000 大台北          
006203 3000 元大MSCI台灣    
030209 3000 台驊控凱基0A購01
030171 3000 揚明光國泰0C購02
031340 3000 群創元大0A購09  
031270 3000 長榮統一12購01  
031198 3000 元金2X凱基0B購02
031168 3000 長榮中信11購02  
030337 3000 聯電群益0B購04  
030599 3000 東鋼元大0A購02  
030974 3000 凌陽元大0A購02  
030924 3000 聯電群益0B購05  
030806 3000 臺股指凱基0A購10
032195 3000 長榮群益0C購05  
032276 3000 華邦電富邦0A購02
032687 3000 中鋼永豐0A購08  
032665 3000 大成鋼富邦0C購02
032494 3000 上緯控兆豐0B購01
031642 3000 中鋼元大0B購02  
032603 3000 台驊控元大0A購02
031934 3000 長榮元富0A購11  
031852 3000 東鋼中信0A購01  
031966 3000 萬海元大0A購06  
032127 3000 中鋼凱基14購03  
031545 3000 華新中信0A購01  
033330 3000 大成永豐0B購01  
035522 3000 國喬群益0B購02  
03753C 3000 臺股指元大11牛10
034444 3000 健策凱基0B購01  
033882 3000 美律元富0B購02  
033836 3000 欣興國泰11購02  
089831 3000 中鋼元大09購01  
1203 3000 味王            
2438 3000 翔耀            
2433 3000 互盛電          
2434 3000 統懋            
088905 3000 矽統群益09購01  
088703 3000 京元電國泰0B購01
088541 3000 臺股指中信11購01
088324 3000 裕隆元大09購01  
088430 3000 萬海日盛09購02  
089441 3000 長榮群益0C購02  
089545 3000 凌陽國泰0B購01  
089351 3000 宏碁元大12購01  
089333 3000 東鋼元大09購04  
089393 3000 南紡凱基12購01  
086683 3000 長榮航統一0B購02
086596 3000 新唐國票0A購01  
086477 3000 聚陽統一0B購01  
086523 3000 聯陽凱基09購02  
085701 3000 元黃金富邦0A購01
086201 3000 晶技凱基08購03  
087810 3000 新光金兆豐09購01
087799 3000 國喬麥證09購01  
087864 3000 臺股指富邦09購03
087655 3000 潤泰新群益0B購01
087589 3000 日電貿元大0A購01
087464 3000 佳世達國票0A購02
087398 3000 晶豪科元大0C購01
087068 3000 欣陸群益09購01  
2881B 3000 富邦金乙特      
2539 3000 櫻花建          
3054 3000 立萬利          
3679 3000 新至陞          
4104 3000 佳醫            
07030P 3000 臺股指群益0B售02
070541 3000 欣興元富08購06  
07047P 3000 技嘉元富12售02  
07154P 3000 長榮元大0B售15  
07156P 3000 萬海元大0B售09  
06963P 3000 長榮元富0A售17  
069288 3000 玉晶光國泰08購01
07170P 3000 中鋼群益0B售16  
034775 3000 鴻海富邦12購01  
04684P 3000 嘉聯益元富0B售01
034910 3000 萬海元大0C購07  
034882 3000 華邦電群益0B購09
034855 3000 長榮元大0B購19  
033491 3000 友達統一15購01  
033636 3000 南電康和0B購01  
033632 3000 群創元富0B購05  
035186 3000 國巨元富12購10  
05529P 3000 南亞科國票07售03
06075P 3000 台積電群益07售14
06079P 3000 聯電國票08售05  
06576P 3000 南亞科元大09售04
06436P 3000 滬深2X群益09售04
06392P 3000 台積電凱基08售35
06401P 3000 和碩元大08售04  
06419P 3000 南電國票0A售01  
06690P 3000 鴻海凱基09售15  
06749P 3000 彩晶元大0A售03  
034250 3000 國巨統一11購01  
034212 3000 台玻元富0B購01  
034147 3000 友達凱基0C購04  
078189 3000 華邦電元大08購01
078222 3000 友達永豐06購01  
077901 3000 友達凱基07購03  
077105 3000 聯發科統一06購04
078670 3000 華邦電元大06購07
078675 3000 華新科元大06購07
078751 3000 台積電國票08購07
078304 3000 華邦電兆豐07購01
075987 3000 智易群益06購01  
074949 3000 旺宏凱基06購01  
075584 3000 聯發科國票08購02
076410 3000 和碩統一06購01  
076529 3000 聯發科元大06購06
073809 3000 大亞統一06購02  
072462 3000 祥碩統一06購01  
080063 3000 榮成元大06購04  
080210 3000 SP黃豆元大06購07
079984 3000 欣興統一08購01  
079844 3000 欣興元大06購05  
079821 3000 榮成元大06購03  
079067 3000 日月光國泰08購02
079082 3000 新光鋼群益06購02
080913 3000 長榮凱基0A購02  
080888 3000 欣興中信09購01  
081202 3000 玉山金元大07購01
080433 3000 中纖兆豐06購01  
080565 3000 新纖永豐06購02  
080681 3000 中纖富邦06購01  
083080 3000 道瓊指元大07購01
083086 3000 聯電元大07購12  
083106 3000 智原元大07購02  
082999 3000 臺股指元大08購12
082877 3000 日月光兆豐08購01
082682 3000 聯發科康和07購01
082609 3000 日月光元大09購01
082335 3000 乙盛統一0C購01  
082285 3000 南亞科元大07購04
081521 3000 農林富邦07購01  
081594 3000 台揚元大07購01  
081446 3000 欣興統一09購01  
081414 3000 長榮群益07購07  
081400 3000 欣興兆豐08購01  
081326 3000 T50正2群益07購03
081309 3000 長榮元大07購07  
081256 3000 長榮國泰09購02  
082031 3000 日月光麥證07購01
082279 3000 佳世達元大07購01
081786 3000 廣宇康和07購01  
083834 3000 矽格凱基0A購01  
083794 3000 聯發科統一08購04
083611 3000 台積電日盛0C購01
084245 3000 智原統一09購01  
084185 3000 元石油元大0A購01
084116 3000 凱美群益07購02  
084907 3000 台積電永豐08購03
8411 3000 福貞-KY         
5283 3000 禾聯碩          
033858 2000 明泰凱基0B購01  
03735C 2000 台灣50富邦0C牛01
035581 2000 上証2X元大0C購04
033102 2000 長榮元富0A購19  
031506 2000 宏碁元大12購02  
032991 2000 旺宏元富0B購02  
032951 2000 中鋼元大0A購17  
032132 2000 中鋼構凱基12購01
032146 2000 新興凱基0A購02  
032418 2000 榮成元大0B購01  
032442 2000 長榮航元大11購01
032833 2000 中工富邦0B購01  
032828 2000 台泥富邦0B購02  
032787 2000 長榮航元大0A購04
032046 2000 旺宏國票0B購03  
032095 2000 台玻永豐0A購03  
031987 2000 中鋼群益0B購05  
031890 2000 新唐凱基0A購02  
035646 2000 祥碩群益0B購04  
031965 2000 長榮元大0A購20  
035852 2000 鴻海統一13購06  
032583 2000 中鋼元大0A購13  
031697 2000 新纖永豐0A購01  
031644 2000 東鋼元大0A購04  
032565 2000 萬海群益0A購08  
031781 2000 帆宣日盛0A購01  
031824 2000 祥碩元大11購01  
031789 2000 中鋼國票0B購02  
031802 2000 長榮航國票0A購04
031804 2000 中石化元大0B購01
032324 2000 萬海元富0A購04  
032334 2000 旺宏群益0C購04  
033218 2000 萬海元富0B購02  
032225 2000 富邦金統一0C購01
030690 2000 聯陽兆豐0B購01  
030640 2000 長榮中信0A購02  
030923 2000 大成鋼群益0A購01
030966 2000 大成鋼元大0A購05
030957 2000 南紡元大0A購01  
030951 2000 奇鋐富邦0A購01  
031000 2000 大成鋼麥證0B購02
030615 2000 長榮元大0A購10  
031219 2000 萬海凱基0B購01  
031220 2000 智原凱基0A購01  
031199 2000 台聚凱基0A購02  
031181 2000 長榮永豐0A購04  
031303 2000 彩晶麥證0A購01  
031341 2000 群創元大0A購10  
030441 2000 申豐元大0A購02  
030547 2000 元翎凱基0A購01  
030543 2000 大立光凱基0A購06
030721 2000 台玻元大0B購01  
031413 2000 永豐餘凱基0B購01
031403 2000 宏達電兆豐0A購01
030163 2000 聚鼎中信0A購01  
030212 2000 慧洋凱基0C購01  
030233 2000 宏全凱基0C購01  
00684R 2000 期元大美元指反1 
3416 2000 融程電          
3046 2000 建碁            
2891B 2000 中信金乙特      
4555 2000 氣立            
4562 2000 穎漢            
087073 2000 聯電統一0A購06  
087056 2000 GIS凱基09購01   
087009 2000 精英富邦0B購01  
087237 2000 允強兆豐09購01  
087413 2000 東鋼統一0B購01  
087474 2000 長榮航中信0A購02
087491 2000 榮成群益09購02  
087544 2000 華夏元富09購03  
087575 2000 台達化元大0A購01
087660 2000 A50正2兆豐0A購01
087727 2000 A50正2元富0C購01
088029 2000 嘉聯益永豐09購01
088005 2000 技嘉兆豐09購01  
088056 2000 富邦金元大0B購01
086175 2000 日月光元大08購08
086161 2000 聯陽元大08購02  
086058 2000 光罩統一0A購02  
085720 2000 台塑中信0B購01  
085796 2000 創意元大08購06  
086049 2000 聯陽元富0B購01  
086400 2000 南亞科統一0B購01
086540 2000 滬深2X元大09購04
086638 2000 長榮航凱基09購01
086792 2000 彩晶兆豐09購01  
086811 2000 華紙元富09購02  
086860 2000 力山國票0A購01  
086834 2000 長榮航元大09購02
086876 2000 元石油國泰0B購01
089329 2000 台灣50元大09購02
089330 2000 高股息元大09購01
089553 2000 長榮日盛09購03  
089026 2000 乙盛元大11購01  
089107 2000 聯電國票0C購01  
089072 2000 美食凱基09購01  
088440 2000 晶豪科凱基0C購03
088291 2000 同欣電日盛09購01
088517 2000 達方元大09購01  
088522 2000 金像電國泰0B購01
088902 2000 台泥群益0B購01  
089990 2000 嘉聯益元大11購01
089898 2000 華邦電凱基0A購04
089803 2000 亞聚群益09購01  
089763 2000 國喬凱基09購02  
089753 2000 彩晶統一0B購04  
089592 2000 力麗群益0B購02  
089629 2000 鴻海凱基13購06  
034121 2000 聯詠國泰11購01  
033768 2000 大成鋼群益0C購04
035244 2000 華新科群益0B購03
035264 2000 中鋼統一0B購06  
034052 2000 萬海麥證0B購02  
06375P 2000 南電元大08售08  
06530P 2000 臺股指群益09售05
06353P 2000 聯詠元富08售02  
05905P 2000 臺股指國票08售02
033590 2000 富邦金凱基15購01
033485 2000 台玻統一11購02  
033448 2000 精成科元大0B購01
03476P 2000 鴻海元富08售04  
034488 2000 裕民元大11購03  
06955P 2000 台灣50元大0B售01
068415 2000 台積電中信07購04
06853P 2000 上証2X元大11售01
068864 2000 欣興元富08購01  
07063P 2000 臺股指國票0B售17
07023P 2000 台灣50群益0B售02
084886 2000 全新群益09購01  
085140 2000 緯穎元富0A購04  
085353 2000 晶豪科永豐08購03
084346 2000 旺宏元大07購09  
084531 2000 臺股指元大0B購07
084834 2000 長榮航統一0A購01
083608 2000 聯電兆豐08購02  
083630 2000 友達凱基0C購01  
083753 2000 鴻海國泰0B購04  
083830 2000 聯發科凱基0B購02
083942 2000 臺股指日盛09購02
083934 2000 欣興中信07購02  
083243 2000 緯創群益08購01  
081815 2000 鴻海凱基08購03  
081832 2000 長榮凱基09購02  
081802 2000 華紙凱基07購01  
082005 2000 聯發科中信07購04
081238 2000 儒鴻元富08購03  
081310 2000 長榮元大08購05  
081382 2000 台積電麥證07購02
081368 2000 台積電日盛07購01
081366 2000 寶成凱基08購01  
081589 2000 燁輝元大07購02  
081622 2000 榮運元大07購02  
082562 2000 瑞昱統一09購03  
082529 2000 欣興群益07購05  
082516 2000 元金2X群益07購02
082533 2000 台積電日盛11購01
082799 2000 愛普元富08購01  
082778 2000 聯電元富07購10  
082963 2000 聯電元大08購05  
082994 2000 臺股指元大08購05
080790 2000 永豐餘凱基07購01
080444 2000 強茂中信06購01  
080420 2000 南亞富邦06購01  
080349 2000 晶豪科統一08購02
080397 2000 聯發科元大06購16
081203 2000 台新金元大07購01
081187 2000 中石化元大07購01
081224 2000 長榮統一09購03  
081161 2000 台積電國泰09購02
081064 2000 大成中信07購01  
081043 2000 亞光富邦08購01  
081055 2000 潤泰全國票08購01
080988 2000 中纖永豐07購01  
078921 2000 台積電永豐06購03
079057 2000 台灣50國票07購03
079324 2000 彩晶兆豐06購02  
079341 2000 寶成麥證06購01  
079396 2000 榮成國票07購01  
079824 2000 精英元大06購01  
079841 2000 美食元大07購01  
079763 2000 志超元富06購01  
080107 2000 中石化群益07購01
080015 2000 長榮國票07購10  
080060 2000 華新元大08購02  
080068 2000 台船元大06購01  
07252P 2000 南電元富0B售02  
073103 2000 松翰統一06購04  
074182 2000 智易元富08購01  
074192 2000 啟碁國泰06購01  
074356 2000 為升元富0A購02  
074829 2000 智原元富07購01  
076431 2000 永豐餘國票07購01
076837 2000 高鐵兆豐06購01  
076796 2000 台積電國票07購03
076762 2000 東鋼元大06購01  
076746 2000 長榮航凱基06購01
075469 2000 國巨國泰07購01  
076147 2000 玉晶光凱基06購01
078513 2000 新唐群益06購01  
078550 2000 台積電永豐06購02
078576 2000 台達電元大07購02
078912 2000 中工富邦06購01  
078891 2000 嘉晶元大08購01  
077110 2000 南六統一06購03  
077177 2000 聯電富邦06購03  
077513 2000 嘉澤群益06購01  
078077 2000 南亞科富邦08購01
078170 2000 美利達凱基06購01
078147 2000 長榮第一06購01  
6464 2000 台數科          
6579 2000 研揚            
910322 2000 康師傅-DR       
9136 2000 巨騰-DR         
00657 1000 國泰日經225     
00668 1000 國泰美國道瓊    
0054 1000 元大台商50      
00707R 1000 期元大S&P日圓反1
00731 1000 FH富時高息低波  
030210 1000 台驊控凱基0C購01
030200 1000 中環凱基0C購01  
030048 1000 長榮元大0A購05  
030025 1000 台灣50台新0A購01
030086 1000 巨騰群益0C購01  
031414 1000 中鋼凱基0C購01  
030511 1000 嘉晶群益0A購02  
030541 1000 長榮凱基0A購07  
030715 1000 惠特群益0B購02  
030545 1000 聯詠凱基12購01  
030743 1000 長榮元大0A購11  
030725 1000 大成鋼元大0B購03
030776 1000 長榮航麥證0C購01
030465 1000 慧洋中信0A購01  
030467 1000 安普新中信0A購01
030416 1000 慧洋元大0A購01  
031308 1000 漢唐富邦0C購01  
031287 1000 群創日盛0B購02  
031201 1000 亞聚凱基0B購01  
031175 1000 大亞永豐0A購01  
031107 1000 長榮群益0B購07  
031141 1000 華碩富邦0B購01  
031225 1000 彩晶凱基12購02  
031218 1000 萬海凱基0A購02  
031216 1000 長榮凱基0A購11  
030334 1000 中鴻群益0B購02  
030612 1000 宏達電元大0B購01
030620 1000 長榮航元大0A購02
031001 1000 友達麥證0A購03  
031056 1000 友達元大0A購05  
030913 1000 申豐凱基0B購03  
030889 1000 台灣50凱基0C購05
030833 1000 長榮航中信0B購02
030685 1000 聯發科兆豐0A購01
032199 1000 萬海群益0A購06  
032263 1000 榮運元大0A購01  
032264 1000 台航元大0A購02  
033219 1000 萬海元富0B購03  
033221 1000 欣興元富12購01  
032353 1000 中鋼凱基0A購04  
032661 1000 長榮麥證0C購02  
032686 1000 大亞永豐0A購03  
032671 1000 群創富邦0A購04  
032700 1000 萬海兆豐0A購03  
032701 1000 萬海兆豐0A購04  
033237 1000 台玻元大0B購03  
031788 1000 台玻國票0B購01  
031773 1000 長榮統一11購02  
033377 1000 台玻元大12購01  
033381 1000 正新元大0B購02  
032634 1000 長榮統一0B購09  
032562 1000 新興群益0A購02  
031646 1000 東鋼元大11購01  
031648 1000 燁輝元大0B購01  
031643 1000 中鋼元大12購01  
032502 1000 旺宏永豐0A購03  
032533 1000 益航凱基0C購01  
031670 1000 長榮航元大0A購03
032597 1000 長榮元大0C購07  
032582 1000 中鋼元大0A購12  
031859 1000 滬深2X凱基0C購02
031953 1000 大成鋼元大0B購04
032786 1000 台航元大0B購02  
032762 1000 亞聚元大0A購04  
032764 1000 新纖元大0C購02  
032765 1000 南紡元大0B購02  
032832 1000 聯發科富邦14購02
032443 1000 富邦金元大0A購03
032853 1000 聯電群益0B購07  
032380 1000 燁輝統一0C購01  
032381 1000 大成鋼統一12購01
032120 1000 台達化凱基0A購03
032109 1000 台航永豐0A購03  
032998 1000 長榮元富0A購15  
032999 1000 長榮元富0A購16  
033028 1000 聯電群益0B購09  
031459 1000 矽統群益0B購02  
031602 1000 長榮航富邦0C購01
031583 1000 長榮凱基11購01  
031595 1000 英利國票0A購01  
03722C 1000 臺股指元大06牛17
03744C 1000 玉山金富邦13牛01
034458 1000 技嘉群益0C購03  
034456 1000 燁輝群益11購01  
089719 1000 友達國泰0B購04  
089720 1000 台聚永豐09購02  
089743 1000 新纖統一0B購01  
089756 1000 南電統一0B購02  
089823 1000 南紡富邦09購01  
089895 1000 光寶科凱基0A購01
089847 1000 長榮元大09購10  
089931 1000 全新永豐0A購01  
089955 1000 滬深2X元大0B購01
1434 1000 福懋            
1438 1000 三地開發        
1341 1000 富林-KY         
2420 1000 新巨            
2243 1000 宏旭-KY         
2059 1000 川湖            
2002A 1000 中鋼特          
088776 1000 瑞軒元富0C購02  
088520 1000 為升國泰0B購01  
088567 1000 偉詮電凱基09購01
088314 1000 力成凱基0B購01  
088331 1000 聯發科元大09購10
088402 1000 台揚永豐09購01  
088380 1000 臺股指國票0A購10
088359 1000 GIS統一0B購02   
089112 1000 長榮航國票0A購02
088974 1000 旺宏元富09購10  
088984 1000 立積元富09購01  
089236 1000 長榮永豐09購05  
089297 1000 聯電國票0A購03  
089547 1000 聯詠國泰0B購02  
089448 1000 台積電統一0B購13
089492 1000 台積電元富0C購22
089331 1000 恆大元大09購01  
089311 1000 長榮國票0A購04  
089369 1000 晶技元大09購03  
086872 1000 長榮航國票0A購01
086669 1000 長榮航國泰0B購01
086695 1000 長榮航元富0A購02
086629 1000 旺宏凱基0A購02  
086006 1000 晶技元大08購05  
085928 1000 大立光日盛08購01
085731 1000 鴻海兆豐0B購01  
085732 1000 鴻海兆豐0B購02  
086066 1000 智原統一0A購01  
086133 1000 景碩群益08購03  
086101 1000 神達永豐08購01  
086166 1000 聯詠元大08購08  
086186 1000 聚陽凱基08購01  
086388 1000 臺股指國票09購15
086315 1000 大立光凱基09購06
087998 1000 開發金群益11購01
088151 1000 昇陽半永豐09購01
087696 1000 TPK元大09購01   
087657 1000 臺股指群益09購02
087617 1000 聯發科國泰13購01
087557 1000 永豐餘國票0A購01
087501 1000 南亞科兆豐09購02
087472 1000 國喬富邦09購01  
087291 1000 長榮航元大0B購03
087080 1000 TPK統一0B購02   
4581 1000 光隆精密-KY     
2712 1000 遠雄來          
2882A 1000 國泰特          
3130 1000 一零四          
3528 1000 安馳            
07005P 1000 偉詮電群益0B售01
07010P 1000 臺股指凱基0B售07
07044P 1000 鴻海元富12售06  
07162P 1000 臺股指凱基0C售27
071891 1000 國喬元富09購01  
035715 1000 友達元大0B購16  
034719 1000 台泥麥證0C購01  
05163P 1000 亞德客元富07售02
034931 1000 欣興台新0B購02  
034554 1000 滬深2X富邦0C購02
033939 1000 臺股指元大0B購19
033921 1000 燁輝元大0B購03  
034578 1000 上銀凱基0B購01  
034586 1000 臺股指凱基0B購13
033466 1000 元金2X凱基12購01
035454 1000 聯發科國票0C購08
033722 1000 富邦金國票0B購02
033704 1000 力鵬國票0C購01  
033647 1000 台玻統一15購01  
035328 1000 聯詠元大0B購04  
034993 1000 瑞祺群益0B購02  
034986 1000 華碩群益0B購02  
05871P 1000 台灣50國票08售04
05567P 1000 上銀元大06售08  
05442P 1000 聯電群益08售02  
05719P 1000 上証2X凱基0A售01
05707P 1000 大立光統一07售08
06289P 1000 臺股指國票08售09
06212P 1000 台灣50元富08售05
06115P 1000 A50正2元富07售03
06152P 1000 南電統一07售07  
06171P 1000 群創元大08售04  
06533P 1000 聯電元大09售05  
06489P 1000 臺股指元大0A售20
06509P 1000 上銀國票0A售02  
06570P 1000 聯發科群益0C售01
06798P 1000 群創康和0B售01  
06644P 1000 景碩元大09售03  
034053 1000 富邦金麥證0B購01
035273 1000 台灣50國票0B購01
034374 1000 大亞元大12購01  
035769 1000 訊芯元富13購01  
034211 1000 東聯元富0C購01  
034308 1000 長榮航永豐0B購02
034343 1000 儒鴻元富0C購01  
033806 1000 中石化麥證0C購01
034010 1000 裕民群益0B購02  
034620 1000 宏碁元富12購01  
034069 1000 萬海富邦11購01  
078132 1000 國巨群益06購01  
077909 1000 彩晶凱基09購01  
078037 1000 嘉澤凱基06購01  
078043 1000 彩晶凱基09購02  
077494 1000 SGBR2X中信08購02
077671 1000 台積電凱基0A購01
077125 1000 長榮群益06購03  
077473 1000 長榮國票07購03  
077446 1000 元石油國票08購02
077423 1000 力麗國泰07購01  
078892 1000 智原元大07購01  
078858 1000 台積電台新07購01
078868 1000 滬深2X元大07購08
078792 1000 長榮康和06購01  
078838 1000 華新科兆豐07購01
078522 1000 鴻海凱基0A購01  
078509 1000 華邦電群益09購01
078500 1000 新唐國票07購01  
078470 1000 華邦電統一08購01
078288 1000 寶齡國票06購01  
078367 1000 圓剛元大07購01  
078409 1000 瑞軒永豐06購01  
076072 1000 長榮航元富08購01
076008 1000 滬深2X元大06購02
075963 1000 國巨統一07購02  
075411 1000 上緯控統一07購03
076937 1000 台泥富邦07購01  
076440 1000 南電國票06購02  
076241 1000 T50正2中信0B購02
073990 1000 喬山元富08購01  
074156 1000 國巨凱基06購02  
073497 1000 萬海統一06購02  
072894 1000 味全凱基07購01  
073014 1000 台勝科元大07購01
073015 1000 台勝科元大07購02
072983 1000 台積電元富07購27
072581 1000 牧德元富07購03  
079981 1000 台積電統一08購01
080205 1000 長榮元富09購02  
080177 1000 長榮統一07購05  
080220 1000 中石化元大08購03
080222 1000 中纖元大08購01  
079815 1000 世紀鋼凱基06購02
079795 1000 台船凱基06購01  
079994 1000 晶豪科元富06購02
079944 1000 中纖凱基08購01  
079945 1000 台玻凱基08購01  
079946 1000 東鋼凱基09購01  
079918 1000 長榮永豐06購08  
079927 1000 SP黃豆富邦07購02
079934 1000 台灣50中信0C購01
079409 1000 緯穎國泰08購01  
079277 1000 國泰金國票07購01
079582 1000 上銀統一08購02  
079556 1000 SGBR2X國票08購01
079557 1000 SGBR2X國票0A購01
079515 1000 台玻元大07購01  
079027 1000 鴻海元大08購01  
079012 1000 台灣50元大06購08
078904 1000 同欣電元大07購02
078945 1000 技嘉統一07購02  
078964 1000 大成鋼兆豐06購02
079092 1000 力麗元富06購02  
079122 1000 申豐凱基06購01  
080914 1000 長榮凱基0B購01  
080939 1000 智邦群益08購01  
080946 1000 長榮群益08購04  
080844 1000 長榮元富07購03  
080838 1000 泰山元富07購01  
080806 1000 新興凱基07購04  
081116 1000 長榮群益07購06  
080401 1000 長榮元大09購02  
080498 1000 華新科元大06購12
080543 1000 萬海統一08購03  
080523 1000 中鴻群益06購04  
080610 1000 永豐餘元富07購01
080615 1000 華邦電元富06購03
083139 1000 欣興凱基0A購01  
083104 1000 國泰金元大07購01
083075 1000 台灣50元大07購21
082805 1000 聯電元大09購01  
082940 1000 台灣50元富07購02
082901 1000 鴻海群益08購08  
082847 1000 創意國票08購02  
082531 1000 鴻海日盛11購01  
082596 1000 台積電元大07購18
082666 1000 鴻海兆豐0A購01  
082307 1000 愛普元大07購06  
082397 1000 台積電凱基0B購03
082515 1000 台灣50群益07購10
082475 1000 台玻統一08購01  
081696 1000 鴻海日盛09購01  
081739 1000 榮成元大08購02  
081596 1000 鴻海元大08購03  
081552 1000 台航永豐07購01  
081519 1000 榮運富邦07購01  
081453 1000 台達化元富07購01
081383 1000 台積電麥證0A購01
081430 1000 台玻統一09購01  
081257 1000 長榮國泰09購03  
081987 1000 中工元大0A購01  
082098 1000 大成鋼群益08購01
082290 1000 義隆元大07購03  
081836 1000 萬海凱基0A購01  
081830 1000 長榮凱基08購09  
081848 1000 台積電永豐07購01
081817 1000 鴻海凱基0C購01  
081795 1000 儒鴻凱基0B購01  
081905 1000 台揚凱基08購01  
083192 1000 致伸國票08購01  
083289 1000 友達元大07購12  
083388 1000 臺股指富邦0A購01
083399 1000 臺股指中信0A購05
083522 1000 漢唐元大07購03  
083851 1000 大立光群益08購03
083877 1000 南電國票08購03  
083871 1000 智邦國票08購02  
083759 1000 鴻海兆豐09購07  
083704 1000 T50正2元大0A購04
083627 1000 旺宏凱基08購03  
083582 1000 臺股指群益07購16
084817 1000 鴻海國票0A購02  
084833 1000 聯發科統一0B購01
084735 1000 台積電元大0B購02
084532 1000 和大統一09購04  
084538 1000 凌陽統一09購04  
084657 1000 長榮航群益09購01
084414 1000 台積電第一12購01
084422 1000 明泰兆豐08購01  
084215 1000 欣興元大07購16  
085310 1000 大立光元大08購05
085528 1000 世紀鋼富邦0A購01
085576 1000 聯發科兆豐08購04
085508 1000 台表科凱基08購02
084949 1000 華邦電凱基08購04
6671 1000 三能-KY         
6641 1000 基士德-KY       
5519 1000 隆大            
6128 1000 上福            
034459 0 聯發科群益0B購11
034429 0 香港2X凱基14購01
033873 0 玉晶光群益0C購03
033842 0 玉晶光兆豐0B購03
033825 0 祥碩統一0C購03  
035042 0 友達國票0B購04  
035071 0 鴻海群益0C購08  
035069 0 大亞群益0B購05  
035622 0 智邦國票0C購02  
035593 0 國巨元大0B購17  
035618 0 中興電國票0C購01
035519 0 玉晶光永豐0B購06
035551 0 華新科統一0B購03
031465 0 新日興群益0B購01
031451 0 萬海元富0A購02  
031452 0 萬海元富0B購01  
033045 0 華晶科兆豐0A購01
032967 0 宏達電元大0A購05
032921 0 台達電國票0A購03
032415 0 台玻元大0A購01  
032844 0 聯電永豐0A購05  
032425 0 聯電元大0A購13  
032856 0 光罩群益0A購04  
032859 0 南亞科群益0A購03
035664 0 聯電統一0B購13  
035679 0 祥碩永豐0B購02  
035843 0 奇鋐元大0B購03  
035839 0 聯發科元大0B購17
035910 0 中鋼永豐0C購01  
035880 0 玉晶光群益11購03
035890 0 祥碩國票0B購03  
032567 0 玉晶光群益12購01
031654 0 台積電元大0A購14
033348 0 日月光永豐0B購01
031764 0 長榮元富0A購10  
031765 0 長榮元富11購01  
033230 0 滬深2X元大0B購03
032187 0 台橡群益0A購01  
030853 0 南茂兆豐0B購01  
030807 0 臺股指凱基0C購22
030867 0 玉晶光永豐0A購03
030907 0 光磊凱基0A購01  
031046 0 元石油元大0B購04
031138 0 中鋼日盛0B購01  
031095 0 台積電群益12購01
031170 0 台聚永豐0A購01  
031163 0 萬海國泰0C購01  
030286 0 長榮元富0A購08  
030295 0 安普新元富0A購01
031302 0 大立光麥證0C購03
031291 0 群創元富0B購02  
030768 0 長榮康和0A購01  
030737 0 友達元大0A購03  
030762 0 群創元富0A購05  
031406 0 祥碩兆豐0B購01  
031399 0 聯成兆豐0A購01  
031387 0 友達統一0C購03  
031383 0 東鋼統一0C購03  
031385 0 新光鋼統一0C購02
031380 0 永豐餘統一0B購01
00732 0 國泰RMB短期報酬 
00774B 0 新光中國政金綠債
00775B 0 新光投等債15+   
00770 0 國泰北美科技    
00865B 0 國泰US短期公債  
006204 0 永豐臺灣加權    
0057 0 富邦摩台        
00636K 0 國泰中國A50+U   
00668K 0 國泰美國道瓊+U  
00666R 0 富邦恒生國企反1 
00657K 0 國泰日經225+U   
3346 0 麗清            
2722 0 夏都            
2537 0 聯上發          
087039 0 台積電凱基09購13
087046 0 漢唐凱基09購01  
087042 0 台積電凱基09購16
087207 0 中興電凱基09購01
087233 0 中石化兆豐0B購01
087183 0 台積電群益0A購04
087184 0 台積電群益0B購04
087560 0 聯發科國票0A購02
087561 0 聯發科國票0B購04
087584 0 華新科元大09購11
087612 0 群創永豐09購04  
087645 0 台積電群益0A購07
087780 0 中興電永豐09購02
088167 0 華新科元大0B購03
088077 0 華新科統一0C購01
088231 0 滬深2X國票0A購08
088245 0 松翰國票09購01  
088189 0 旺宏群益0B購05  
088067 0 晶碩元大09購04  
087924 0 聯電統一0B購05  
087993 0 台達電群益09購01
087994 0 台積電群益0C購01
086334 0 台積電元大09購13
086096 0 技嘉永豐08購02  
085745 0 光罩永豐08購02  
085833 0 玉晶光群益09購02
085861 0 聯詠統一0A購05  
085934 0 旺宏群益0A購03  
085950 0 祥碩群益08購05  
085919 0 禾伸堂中信08購01
086639 0 大立光凱基0C購01
086597 0 矽創國票0A購01  
086462 0 矽創群益0A購01  
