089940 47000 玉晶光永豐0A購01
034084 47000 台積電元大0B購09
035482 47000 凌陽群益0B購02  
035117 47000 聯發科兆豐0B購03
07011P 47000 臺股指凱基0B售08
084686 47000 上銀統一0A購01  
081747 47000 廣宇元大08購01  
085887 47000 台積電國票09購15
9940 47000 信義            
031747 46000 華碩凱基11購02  
032712 46000 東鋼群益0C購02  
031228 46000 臺股指凱基0C購24
032525 46000 道瓊反凱基0C購01
033312 46000 奇鋐元富0B購01  
086618 46000 台灣50凱基09購05
034062 46000 裕民國票0C購01  
034150 46000 富邦金凱基0B購03
033535 46000 台泥富邦0C購01  
085895 46000 晶技國票09購02  
085686 46000 南電元富08購03  
085265 46000 台達電統一0A購01
085090 46000 遠東新凱基08購01
082765 46000 景碩統一09購02  
1707 45720 葡萄王          
032822 45000 惠特國票0B購01  
032560 45000 長榮群益14購01  
030554 45000 中鴻統一0C購01  
030191 45000 佳格凱基0A購01  
031773 45000 長榮統一11購02  
032310 45000 長榮永豐0A購10  
05851P 45000 上証2X凱基08售02
086924 45000 健策兆豐0A購01  
086009 45000 玉晶光元大0A購02
087776 45000 群創中信0B購05  
078759 45000 玉晶光國票09購02
078887 45000 華新科元大07購01
078054 45000 南亞科元大06購01
078234 45000 晶技元富0C購01  
078574 45000 聯電元大06購12  
088612 45000 友達永豐09購04  
088970 45000 群創富邦09購03  
089185 45000 台積電凱基0A購12
089324 45000 長榮富邦0B購02  
089671 45000 為升元大09購10  
089614 45000 景碩群益0B購01  
1503 45000 士電            
033948 45000 聯電國票11購01  
034898 45000 奇鋐凱基0B購01  
072937 45000 和潤元大07購01  
082731 45000 台積電群益08購09
082828 45000 和碩元大08購01  
084022 45000 玉晶光統一08購06
082250 45000 康舒凱基07購01  
081366 45000 寶成凱基08購01  
079475 45000 微星兆豐06購01  
075060 45000 玉晶光元富09購03
080658 45000 欣興元大06購07  
085798 45000 群創元大0C購02  
030137 44000 聯詠凱基0A購03  
00762 44000 元大全球AI      
1587 44000 吉茂            
089047 44000 立積群益0A購02  
078500 44000 新唐國票07購01  
088044 44000 鴻海元大0B購04  
087386 44000 精英元大0B購01  
087537 44000 華夏統一0B購02  
086964 44000 欣陸永豐09購01  
07053P 44000 裕民元大0C售01  
035520 44000 愛普永豐0B購03  
034217 44000 台橡元富0B購02  
034112 44000 聯發科群益0B購08
034530 44000 聯發科麥證0C購04
081197 44000 華邦電元大08購03
084732 44000 台積電元大08購13
084858 44000 台積電元大08購15
083827 44000 智邦凱基09購02  
030437 43000 聯德元大0A購02  
032471 43000 萬海中信0B購02  
032278 43000 長榮富邦13購01  
032165 43000 大立光元富14購01
032656 43000 台塑麥證0B購01  
086801 43000 群創統一0A購03  
087586 43000 華新科元大0C購02
087348 43000 精成科凱基09購01
089537 43000 矽創元大09購07  
089754 43000 晶碩統一0B購02  
083228 43000 玉晶光富邦08購01
081462 43000 順德元富0A購02  
081492 43000 長榮凱基0A購03  
082130 43000 台積電統一0A購02
080208 43000 百和元富08購01  
076796 43000 台積電國票07購03
085786 43000 華邦電元大0C購02
00675L 42279 富邦臺灣加權正2 
031544 42000 大立光永豐0A購02
032155 42000 惠特凱基0A購02  
089726 42000 光寶科永豐09購01
088274 42000 華碩中信09購01  
077586 42000 聯電統一06購09  
034666 42000 台玻凱基0B購03  
033596 42000 佳世達兆豐0C購01
069996 42000 可成元富08購01  
034309 42000 富邦金永豐0B購02
070738 42000 T50反1元富08購06
07151P 42000 聯電元大0B售03  
085903 42000 台積電富邦0B購01
080274 42000 台塑永豐06購01  
081977 42000 燿華元大07購01  
083471 42000 聯發科統一09購11
3164 42000 景岳            
00713 41168 元大台灣高息低波
5269 41018 祥碩            
030173 41000 國光生國泰12購01
031614 41000 長榮康和0A購05  
031502 41000 旺宏元大0A購05  
033136 41000 開發金元大0B購02
086614 41000 群創群益0B購02  
086610 41000 元石油群益09購01
086409 41000 京鼎統一0B購01  
078370 41000 和鑫元大06購02  
089402 41000 台積電凱基0C購11
033962 41000 開發金國泰11購01
033922 41000 鴻海元大0B購11  
033884 41000 聯發科元富12購08
034919 41000 友達麥證0B購05  
034974 41000 愛普元富0B購04  
06811P 41000 臺股指元大0A售26
035239 41000 中鋼群益0B購17  
034733 41000 聯發科元大0B購09
085072 41000 鴻海永豐08購04  
084726 41000 鴻海元大0B購01  
081900 41000 國喬凱基07購01  
076620 41000 國巨麥證08購01  
074081 41000 玉晶光元富08購04
3518 41000 柏騰            
033014 40000 漢唐麥證0A購01  
032592 40000 友達元大0B購05  
033188 40000 遠東新凱基11購01
031660 40000 南亞科元大0A購04
032680 40000 群創中信0A購05  
032022 40000 世紀鋼統一11購01
04987P 40000 聯發科國泰07售04
05418P 40000 臺股指國票0B售03
020019 40000 統一特選台灣5GN 
030531 40000 大成鋼凱基0A購02
032518 40000 元大金永豐0A購01
033301 40000 晶技中信0C購01  
032931 40000 嘉晶國票0B購01  
030997 40000 群創元富0A購08  
031002 40000 彩晶麥證0B購02  
034771 40000 長榮國票0C購04  
089467 40000 義隆國票0B購01  
089639 40000 大立光凱基0B購03
089649 40000 臺股指凱基0B購05
089477 40000 力山富邦09購01  
089587 40000 台灣50群益0B購01
089071 40000 強茂凱基09購01  
089038 40000 台達電國泰0B購01
088989 40000 惠特元富09購03  
088730 40000 南茂凱基09購02  
078124 40000 世芯元富07購01  
078141 40000 聯發科群益08購01
078802 40000 全新凱基08購03  
078603 40000 台郡元大06購02  
078976 40000 聯電日盛06購01  
088333 40000 可成元大09購04  
088408 40000 訊芯永豐09購01  
086842 40000 欣興元大09購03  
087854 40000 可成國票0B購01  
087926 40000 國巨統一0B購03  
087904 40000 台灣50群益0A購03
087227 40000 緯穎凱基0A購02  
087228 40000 惠特凱基09購01  
087079 40000 群創統一0B購04  
089860 40000 鼎炫元大09購01  
033401 40000 正隆中信0B購01  
034534 40000 台玻統一0C購02  
033672 40000 華新元大0B購03  
06426P 40000 南電中信09售02  
068533 40000 台郡元富07購03  
06988P 40000 聯電兆豐11售02  
035550 40000 友達統一0B購15  
035423 40000 聯電元大11購03  
033859 40000 華擎凱基0B購01  
07124P 40000 臺股指元大0C售23
070278 40000 台積電凱基06購01
07169P 40000 台積電台新0B售04
074175 40000 鴻海元富08購10  
073992 40000 金寶元富06購01  
075722 40000 聯發科元大06購05
076147 40000 玉晶光凱基06購01
076414 40000 超眾統一07購02  
076813 40000 大立光國泰07購05
080272 40000 中工富邦08購01  
079999 40000 滬深2X國票07購04
081849 40000 義隆永豐07購01  
082251 40000 和潤凱基07購01  
081360 40000 麗豐凱基0A購01  
081278 40000 上銀統一09購01  
080854 40000 和碩元富07購01  
080745 40000 華邦電群益07購01
080978 40000 國產元大07購01  
084688 40000 鴻海統一0A購10  
084835 40000 大立光統一0A購02
083352 40000 華城永豐07購01  
083876 40000 訊芯國票08購02  
083134 40000 偉詮電凱基08購01
4576 40000 大銀微系統      
05508P 39000 智邦國票07售03  
031824 39000 祥碩元大11購01  
089916 39000 達運凱基11購01  
087167 39000 南電永豐09購03  
087410 39000 滬深2X統一0B購02
087612 39000 群創永豐09購04  
087022 39000 美德醫永豐09購01
086329 39000 中興電元大09購03
086177 39000 日月光元大0C購03
078263 39000 GIS群益07購01   
035718 39000 富邦金元大0B購08
033380 39000 上銀元大0B購01  
034488 39000 裕民元大11購03  
06901P 39000 大成鋼元大0A售08
06505P 39000 國巨元富0C售06  
034521 39000 大立光元富0B購02
035175 39000 群創國票0B購05  
034107 39000 國巨群益0B購02  
034708 39000 愛普元富0B購02  
082772 39000 愛普統一09購05  
083545 39000 精成科元大07購03
084801 39000 旺宏群益0A購01  
084925 39000 台積電元大09購11
085086 39000 上証2X凱基08購04
084135 39000 光寶科永豐07購01
081764 39000 欣興元大09購01  
4934 39000 太極            
3055 38900 蔚華科          
031578 38000 南亞科凱基0A購03
032879 38000 裕民凱基0A購03  
078760 38000 京鼎國票07購02  
088380 38000 臺股指國票0A購10
088453 38000 瑞軒統一0A購01  
089604 38000 宏碁群益0B購01  
086708 38000 微星元大09購01  
087997 38000 聯發科群益0B購01
089980 38000 華立元大0A購01  
1506 38000 正道            
06800P 38000 申豐群益0A售02  
034670 38000 旺宏凱基0B購05  
034363 38000 中信金麥證0C購01
034047 38000 大立光元富15購01
034895 38000 宏碁凱基0B購02  
073397 38000 國巨元富07購23  
080942 38000 奇力新群益08購01
080059 38000 台化元大07購01  
083283 38000 瑞昱元大07購06  
083193 38000 精成科國票08購02
085820 38000 台光電群益09購01
2025 38000 千興            
6405 38000 悅城            
032952 37000 東鋼元大0A購07  
032854 37000 聯電群益0B購08  
030625 37000 立積元大0A購05  
030656 37000 南帝永豐0A購02  
031310 37000 滬深2X元大0A購06
031174 37000 南紡永豐0A購02  
031126 37000 長榮統一0C購04  
030102 37000 東森永豐0A購01  
031669 37000 長榮元大12購04  
031880 37000 技嘉凱基0C購01  
031965 37000 長榮元大0A購20  
035624 37000 凌陽國票0C購02  
077310 37000 金像電富邦07購01
077103 37000 聯電統一07購02  
087354 37000 聯發科麥證09購05
086151 37000 華邦電元大09購01
088171 37000 國泰金元大09購04
034012 37000 群創群益11購05  
06401P 37000 和碩元大08售04  
075942 37000 致新國票08購01  
081161 37000 台積電國泰09購02
082288 37000 聯發科元大07購19
9941 37000 裕融            
3583 37000 辛耘            
035655 36000 新光鋼國泰12購01
05711P 36000 奇鋐元大07售01  
06163P 36000 廣宇中信08售02  
032087 36000 國喬永豐0A購02  
031103 36000 南亞科群益0B購04
088189 36000 旺宏群益0B購05  
088065 36000 矽格元大09購01  
088414 36000 國巨群益09購03  
088643 36000 南電國票0A購02  
086066 36000 智原統一0A購01  
1225 36000 福懋油          
033608 36000 旺宏群益0C購05  
033490 36000 友達統一11購03  
035024 36000 鴻海凱基0C購04  
034903 36000 力麗元大0B購04  
034440 36000 超豐凱基0B購01  
082340 36000 世紀鋼統一09購03
076395 36000 臻鼎國泰07購01  
080392 36000 華邦電元大06購15
083179 36000 滬深2X國票08購02
084667 36000 聯發科國票08購10
084704 36000 嘉晶統一0A購01  
085210 36000 巨大群益09購01  
4956 36000 光鋐            
6781 36000 AES-KY          
3557 35999 嘉威            
030678 35000 申豐國泰0C購01  
030718 35000 台聚元大0A購03  
031040 35000 群創凱基0B購07  
030917 35000 臺股指凱基0C購23
031742 35000 新光鋼凱基14購01
033054 35000 光罩永豐0A購03  
032779 35000 義隆元大0B購01  
032232 35000 大立光日盛0A購02
035635 35000 鴻海富邦13購03  
06115P 35000 A50正2元富07售03
1453 35000 大將            
086319 35000 盛群凱基0A購01  
086402 35000 聯發科統一0B購02
086452 35000 鴻海群益0B購01  
089146 35000 欣陸元大09購02  
089458 35000 長榮統一13購02  
088236 35000 華碩國票09購02  
033938 35000 臺股指元大0B購18
035127 35000 華新統一0C購05  
034584 35000 貿聯凱基0C購01  
033731 35000 嘉澤國票0C購01  
033584 35000 台橡凱基12購02  
034135 35000 滬深2X凱基0C購03
034648 35000 大成鋼國泰11購01
06624P 35000 惠特元富09售02  
06766P 35000 臺股指元大0C售03
06718P 35000 群創群益09售11  
084288 35000 凱美永豐07購05  
082994 35000 臺股指元大08購05
083927 35000 台灣50中信0B購01
083987 35000 漢唐群益07購01  
080571 35000 長榮永豐06購10  
080521 35000 聯成群益07購01  
079843 35000 欣興元大06購04  
076346 35000 健策國泰07購01  
082322 35000 華邦電統一09購04
082408 35000 精成科凱基07購01
081870 35000 台積電麥證0B購01
081317 35000 貿聯元大07購01  
081026 35000 彩晶統一09購01  
085802 35000 健策元大09購01  
085662 35000 華新科統一0A購02
085508 35000 台表科凱基08購02
1701 35000 中化            
032003 34000 聯詠群益0C購01  
031945 34000 南紡元大0A購03  
033146 34000 群創元大0A購24  
020006 34000 永昌中小300N    
031167 34000 永豐餘中信0A購01
089470 34000 宏達電國票09購02
089315 34000 群創國票0A購03  
089131 34000 華通元大09購03  
087534 34000 台表科凱基09購01
087186 34000 聯發科群益09購03
087207 34000 中興電凱基09購01
033978 34000 聯詠凱基0B購04  
07054P 34000 富邦金元大0B售05
071231 34000 長興元富07購01  
083659 34000 日月光群益07購06
083691 34000 滬深2X元富07購02
084331 34000 聯電元大07購23  
084923 34000 台積電元大08購18
3013 34000 晟銘電          
032856 33000 光罩群益0A購04  
032522 33000 彩晶永豐0A購04  
032513 33000 萬海永豐0A購05  
00738U 33000 期元大道瓊白銀  
030248 33000 國揚永豐0A購01  
031491 33000 大成鋼元大0A購07
031500 33000 台積電元大11購09
032257 33000 長榮元大0B購06  
087983 33000 玉晶光凱基11購01
077671 33000 台積電凱基0A購01
087624 33000 上証2X凱基09購03
086387 33000 祥碩國票0A購01  
088627 33000 瀚宇博永豐09購02
089417 33000 泰山永豐09購01  
1323 33000 永裕            
089918 33000 南電凱基11購01  
07063P 33000 臺股指國票0B售17
034836 33000 健策康和0C購01  
034578 33000 上銀凱基0B購01  
035148 33000 萬海統一0B購03  
035467 33000 健策國票0C購02  
034485 33000 聯發科元大0C購09
034333 33000 佳世達群益0B購01
06402P 33000 祥碩元大08售09  
033534 33000 力成國票0C購01  
034623 33000 超豐元富0B購01  
084971 33000 宏碁凱基09購02  
084863 33000 凌陽元大08購06  
084302 33000 台積電日盛14購01
083555 33000 臺股指元大07購21
081099 33000 恆大群益0A購01  
082155 33000 鴻海國泰09購02  
2904 33000 匯僑            
3167 33000 大量            
1712 33000 興農            
6277 33000 宏正            
2722 32978 夏都            
6285 32786 啟碁            
1904 32752 正隆            
6414 32320 樺漢            
00717 32053 富邦美國特別股  
032881 32000 華晶科凱基0A購02
031807 32000 中鋼元大0A購05  
033196 32000 晶相光凱基0B購02
033045 32000 華晶科兆豐0A購01
031778 32000 長榮日盛0A購03  
032102 32000 華邦電永豐0A購04
034776 32000 國巨富邦0C購04  
089319 32000 群創國票0B購02  
086432 32000 華邦電第一13購01
086987 32000 晶技元富0C購02  
033404 32000 聯發科中信0B購05
033742 32000 鴻海富邦11購01  
033516 32000 智邦台新0B購01  
035744 32000 愛普國票0B購02  
034063 32000 晶技國票0C購02  
076837 32000 高鐵兆豐06購01  
079933 32000 寶成富邦08購01  
084332 32000 聯電元大07購24  
085487 32000 聯電凱基0B購02  
6243 32000 迅杰            
6197 32000 佳必琪          
1737 32000 臺鹽            
2059 32000 川湖            
2228 32000 劍麟            
2440 32000 太空梭          
2468 32000 華經            
3030 32000 德律            
034763 31000 長榮統一11購07  
031771 31000 技嘉統一0B購03  
032171 31000 A50正2群益0A購02
032193 31000 可成群益0C購01  
031132 31000 群創統一0C購05  
030042 31000 台積電元大0A購05
030505 31000 T50反1群益0C購01
086755 31000 鴻海麥證0A購03  
086210 31000 旺宏國泰0A購02  
087698 31000 台表科元大0A購01
089346 31000 台積電元大0C購11
088758 31000 GIS統一0C購01   
079239 31000 國巨元大06購17  
088387 31000 京元電富邦0B購01
089896 31000 台揚凱基11購01  
089847 31000 長榮元大09購10  
034029 31000 永豐餘元富0B購01
068920 31000 台積電元富08購10
034177 31000 台聚元大0B購04  
07047P 31000 技嘉元富12售02  
083327 31000 鴻海統一09購08  
082827 31000 日月光元大08購01
079478 31000 欣興兆豐07購01  
081304 31000 順德元大07購02  
2705 31000 六福            
2427 31000 三商電          
6177 31000 達麗            
2231 30003 為升            
030909 30000 長榮凱基13購02  
030537 30000 圓剛凱基0A購01  
030070 30000 台達電群益0A購01
031108 30000 長榮群益11購02  
031283 30000 矽創統一0C購01  
031021 30000 東鋼凱基0A購01  
032910 30000 南亞國票0A購01  
031397 30000 華邦電台新0A購01
032276 30000 華邦電富邦0A購02
032234 30000 台灣50元大0A購21
032364 30000 高鐵凱基0A購01  
032736 30000 榮成凱基13購01  
031900 30000 中纖永豐0A購01  
06233P 30000 友達凱基08售08  
03737C 30000 T50正2富邦0C牛01
031751 30000 玉晶光凱基14購01
032662 30000 群創麥證0A購02  
032703 30000 新光金兆豐0A購02
031528 30000 永豐餘富邦0C購01
031525 30000 智原康和11購01  
033158 30000 百和元大0A購03  
033174 30000 萬海永豐0B購01  
033078 30000 聯茂凱基0A購01  
031426 30000 華邦電凱基0C購02
031475 30000 大成鋼國票0B購01
032611 30000 群創元大12購05  
089747 30000 華邦電統一0B購05
089917 30000 晶碩凱基0C購01  
089939 30000 景碩永豐0A購01  
089950 30000 台灣50元大0A購17
1413 30000 宏洲            
078631 30000 旺宏麥證06購01  
078811 30000 健策凱基06購02  
078850 30000 國巨統一08購01  
078893 30000 晶技元大06購02  
078587 30000 盟立元大06購01  
078533 30000 台表科凱基07購01
088731 30000 上証2X永豐09購01
089076 30000 群創凱基09購13  
089393 30000 南紡凱基12購01  
089379 30000 南電國泰0B購04  
089255 30000 長榮統一0B購01  
089469 30000 立隆電國票09購01
087872 30000 華夏元大09購04  
087837 30000 智易凱基09購01  
077885 30000 上銀國票07購01  
077181 30000 緯穎富邦06購02  
077411 30000 中興電統一07購02
087551 30000 華邦電元富0B購01
087565 30000 聚鼎國票0A購01  
087509 30000 元石油凱基0C購01
086235 30000 上証2X元富08購02
086031 30000 晶豪科永豐08購04
086333 30000 台積電元大09購12
086540 30000 滬深2X元大09購04
086541 30000 滬深2X元大09購05
07050P 30000 臺股指富邦0C售02
07105P 30000 鴻海群益0B售11  
072893 30000 元金2X凱基07購01
073414 30000 大立光國泰06購02
034122 30000 健策國泰11購01  
033611 30000 技嘉群益0C購02  
069442 30000 長興元富06購01  
06698P 30000 長榮台新09售01  
06759P 30000 臺股指凱基0C售21
066684 30000 T50反1元富07購01
034849 30000 中纖元大11購01  
035417 30000 東鋼元大0B購04  
035381 30000 國泰金凱基0B購06
035414 30000 南紡元大0B購05  
034343 30000 儒鴻元富0C購01  
034413 30000 大亞統一11購01  
034406 30000 聯發科國票0C購06
033827 30000 台灣50台新0B購01
06249P 30000 T50反1元富12售02
081098 30000 卜蜂群益09購01  
081477 30000 新興康和07購01  
080800 30000 旺宏凱基07購03  
080813 30000 精誠凱基09購01  
082350 30000 台積電富邦08購11
082357 30000 國巨中信07購01  
081938 30000 台達電富邦09購01
081952 30000 明泰統一09購01  
081827 30000 華新科凱基09購01
081763 30000 欣興元大08購02  
076182 30000 國巨統一07購04  
079797 30000 國巨凱基06購09  
079895 30000 金像電國票07購04
080501 30000 長榮元大06購18  
082624 30000 中興電國票08購01
082529 30000 欣興群益07購05  
083354 30000 廣宇永豐07購03  
083374 30000 大立光國票08購02
083402 30000 中砂永豐07購01  
083634 30000 欣興凱基08購05  
083625 30000 台積電凱基0C購05
083464 30000 台積電統一09購09
083684 30000 玉晶光統一08購05
083709 30000 滬深2X元大07購12
083844 30000 台積電群益09購04
084284 30000 京鼎中信07購01  
084201 30000 華邦電元大07購17
084247 30000 欣興統一0A購02  
084102 30000 樺漢元大07購04  
084706 30000 緯創統一0A購02  
084436 30000 緯創群益08購02  
085260 30000 瑞儀國泰0A購01  
085231 30000 聯發科元大0C購02
085602 30000 力山元大08購01  
085745 30000 光罩永豐08購02  
085898 30000 祥碩國票08購02  
2250 30000 IKKA-KY         
2536 30000 宏普            
8473 30000 山林水          
00639 29849 富邦深100       
006208 29826 富邦台50        
030918 29000 南紡群益0A購03  
030280 29000 長榮日盛0A購01  
032916 29000 大亞國票0B購01  
030925 29000 南亞科群益0A購02
032595 29000 長榮元大0A購25  
031498 29000 台積電元大0A購11
031761 29000 力麗元富0B購01  
032729 29000 台塑凱基0B購02  
035279 29000 中鋼國票0C購06  
035077 29000 緯穎群益0B購01  
05896P 29000 台積電國票08售09
087369 29000 南亞元大09購01  
077645 29000 京鼎國票07購01  
087924 29000 聯電統一0B購05  
087704 29000 台達化統一0A購01
088945 29000 矽創統一0B購07  
078508 29000 華邦電群益08購01
078642 29000 長榮凱基06購04  
088134 29000 嘉聯益凱基09購01
1537 29000 廣隆            
034298 29000 大亞永豐0B購01  
034572 29000 群創第一15購02  
034848 29000 宏泰元大0C購01  
082989 29000 嘉澤元大07購03  
080701 29000 燿華凱基07購01  
079612 29000 國巨富邦07購04  
081606 29000 華邦電元大07購12
6133 29000 金橋            
6605 29000 帝寶            
2471 28998 資通            
032440 28000 長榮元大0A購23  
032752 28000 鴻海日盛13購01  
032783 28000 長榮元大0C購08  
031917 28000 萬海永豐0A購03  
03854P 28000 玉晶光元富07售02
032628 28000 燁輝統一0C購02  
031307 28000 億光富邦0C購01  
032462 28000 萬海國泰0C購02  
030448 28000 臺股指元大11購05
02001L 28000 富邦蘋果正二N   
089864 28000 永豐餘中信0C購01
078334 28000 聯電凱基0A購01  
089134 28000 鴻海元大11購04  
088828 28000 台表科元大09購05
087852 28000 可成國票09購01  
077758 28000 達運國票07購01  
087403 28000 景碩元大09購02  
087601 28000 鴻海中信0C購01  
087256 28000 奇力新國票0A購01
086665 28000 台表科國票0A購01
086881 28000 國泰金富邦0B購01
086911 28000 大立光凱基13購01
034954 28000 玉晶光凱基0B購05
034011 28000 玉晶光群益0C購04
034329 28000 台橡群益0B購01  
034034 28000 鴻海元富12購04  
034691 28000 國巨群益0B購04  
06764P 28000 臺股指麥證11售01
06805P 28000 聯電元大0A售06  
06499P 28000 元石油元大09售01
07027P 28000 臺股指凱基0B售09
081305 28000 敬鵬元大07購02  
081209 28000 智易元大07購01  
076489 28000 南亞科國票06購02
084862 28000 台光電元大08購02
084569 28000 義隆國票08購01  
084276 28000 致新國票08購02  
084290 28000 晶技永豐07購03  
085432 28000 金像電統一0A購01
1617 28000 榮星            
030520 27000 惠特群益0B購01  
033295 27000 長榮台新0B購02  
032980 27000 惠特元大0B購03  
031631 27000 長榮航統一0C購02
031860 27000 台泥凱基11購01  
032329 27000 東鋼群益0A購01  
086159 27000 立隆電元大09購01
087251 27000 大成鋼國票0A購03
087126 27000 華夏國票0A購01  
087479 27000 旺宏永豐09購02  
087416 27000 晶豪科統一0B購01
087787 27000 奇鋐永豐09購01  
087820 27000 力鵬凱基09購01  
089205 27000 台灣50群益09購09
078289 27000 華邦電國票08購02
078292 27000 華晶科國票07購01
088197 27000 欣興群益0A購01  
088098 27000 光罩國票0A購01  
089741 27000 巨大永豐09購01  
089901 27000 宏達電凱基0A購01
06897P 27000 國喬元大0A售02  
034671 27000 華新科凱基0B購01
035448 27000 聯電國票11購02  
035471 27000 緯穎國票0C購03  
035565 27000 愛普統一14購02  
085094 27000 佳世達凱基09購01
081683 27000 中興電群益07購03
2832 27000 台產            
4526 27000 東台            
1519 26823 華城            
032205 26000 元大金群益0B購01
031800 26000 長榮國票0B購03  
031995 26000 台積電群益12購03
031543 26000 長榮永豐0A購06  
030419 26000 潤泰全元大0C購01
030206 26000 志聖凱基0A購01  
035069 26000 大亞群益0B購05  
1504 26000 東元            
088562 26000 旺宏凱基09購03  
078513 26000 新唐群益06購01  
078502 26000 彩晶國票09購01  
078862 26000 TPK元富06購01   
087937 26000 聯詠統一0A購07  
077471 26000 聯發科國票08購05
087485 26000 GIS永豐09購01   
087219 26000 欣興凱基09購02  
087322 26000 聯發科永豐09購03
086356 26000 群創元大09購04  
033360 26000 聯發科群益0B購02
035601 26000 富邦金元大0B購07
035247 26000 晶相光群益0B購03
033677 26000 聯電元大0B購01  
035196 26000 聯發科元富0C購07
035151 26000 群創統一0B購14  
082180 26000 大立光兆豐07購02
081002 26000 神基永豐07購01  
079467 26000 緯穎元富07購03  
075360 26000 宏達電國票06購01
084248 26000 京鼎統一09購01  
084472 26000 國巨凱基08購09  
082975 26000 瑞昱元大07購05  
082510 26000 億光兆豐07購01  
083509 26000 鴻海元大07購24  
085819 26000 宏碁群益09購02  
3011 26000 今皓            
1733 26000 五鼎            
2024 25004 志聯            
1540 25001 喬福            
035068 25000 元黃金群益0C購01
032885 25000 矽創凱基0A購03  
031405 25000 新光金兆豐0A購01
031081 25000 惠特元大0B購02  
030961 25000 東鋼元大0A購03  
032702 25000 長榮航兆豐0A購03
05514P 25000 聯電凱基09售02  
089919 25000 美利達凱基0B購01
087008 25000 台積電富邦0B購04
086573 25000 聯茂元大09購01  
087324 25000 晶豪科永豐09購01
077873 25000 玉晶光中信0A購01
087845 25000 臺股指凱基09購30
078886 25000 聯發科元大06購09
078898 25000 立積元大07購02  
088497 25000 旺宏元大09購10  
088291 25000 同欣電日盛09購01
088199 25000 日月光群益11購01
089206 25000 南帝群益0B購02  
089262 25000 精成科統一0B購02
089600 25000 台積電群益0C購05
089732 25000 華晶科永豐09購02
089151 25000 南茂元大09購03  
033940 25000 道瓊反國票0C購01
035588 25000 東鋼元大0C購03  
034013 25000 新纖統一0B購04  
07073P 25000 聯發科群益0B售13
07117P 25000 臺股指麥證0B售07
073391 25000 T50反1元富07購10
085861 25000 聯詠統一0A購05  
083741 25000 聯發科國票08購09
082574 25000 日月光統一09購03
082999 25000 臺股指元大08購12
082845 25000 奇鋐國票08購01  
084359 25000 大立光元大07購14
085225 25000 鴻海元大0C購01  
074460 25000 精元元富08購05  
076799 25000 聯發科國票07購04
080793 25000 川湖凱基09購01  
080738 25000 華邦電國票07購05
081451 25000 大銀統一09購01  
082095 25000 儒鴻群益07購02  
082481 25000 鴻海統一09購06  
1786 25000 科妍            
2852 25000 第一保          
6670 25000 復盛應用        
4999 25000 鑫禾            
2489 24160 瑞軒            
031548 24000 大成鋼中信0A購02
031728 24000 彩晶群益0A購04  
032565 24000 萬海群益0A購08  
031462 24000 長榮航群益0B購02
031054 24000 瑞昱元大0A購03  
032537 24000 長榮凱基14購05  
033260 24000 嘉澤元大12購01  
030480 24000 大成鋼永豐0A購01
030266 24000 致新永豐0A購01  
030887 24000 台積電第一14購02
035296 24000 華晶科國票0C購02
089461 24000 群創統一0B購08  
088231 24000 滬深2X國票0A購08
077221 24000 國巨凱基09購02  
087981 24000 聯詠凱基09購04  
087518 24000 旺宏凱基0B購01  
087000 24000 祥碩國票0A購02  
086205 24000 致伸凱基08購02  
089857 24000 晶碩元大09購05  
072129 24000 茂林元富09購01  
07129P 24000 國光生國泰0B售01
07055P 24000 玉晶光元大0C售03
034873 24000 中鋼中信0B購05  
034353 24000 國泰金元富0B購04
034739 24000 長榮元大0C購09  
081560 24000 台勝科永豐07購01
076929 24000 京鼎元富0B購01  
084120 24000 義隆群益08購01  
084734 24000 台積電元大0B購01
082991 24000 致伸元大07購03  
083027 24000 南電凱基0A購02  
083079 24000 滬深2X元大08購06
085469 24000 台積電麥證0C購02
1476 23837 儒鴻            
00652 23182 富邦印度        
00743 23000 國泰中國A150    
030275 23000 申豐統一0C購01  
031341 23000 群創元大0A購10  
032864 23000 乙盛群益0A購02  
030641 23000 群創中信0B購07  
032149 23000 萬海凱基0A購03  
032067 23000 燁輝中信0A購01  
031864 23000 台化凱基0A購01  
032218 23000 順德統一0C購01  
1568 23000 倉佑            
089762 23000 滬深2X凱基0B購05
086604 23000 聯發科中信09購03
087886 23000 新光金元大11購01
087660 23000 A50正2兆豐0A購01
088402 23000 台揚永豐09購01  
079036 23000 瑞昱元大07購01  
089362 23000 長榮元大12購02  
089145 23000 智易元大09購06  
089097 23000 立積統一0B購05  
034703 23000 愛普群益12購03  
035209 23000 華碩康和0B購02  
033758 23000 智邦凱基0B購01  
035215 23000 聯電第一15購03  
06595P 23000 臺股指國票0A售15
06430P 23000 友達凱基09售07  
034489 23000 萬海元大0B購07  
033930 23000 富邦金元大0B購03
034812 23000 鴻海群益0B購12  
084725 23000 鴻海元大09購09  
080106 23000 國喬群益07購01  
081843 23000 中興電永豐07購01
2483 23000 百容            
2630 23000 亞航            
0051 22276 元大中型100     
00693U 22000 期街口S&P黃豆   
030317 22000 台積電麥證0A購04
030737 22000 友達元大0A購03  
032871 22000 國喬凱基0B購02  
032169 22000 新唐康和0A購01  
032324 22000 萬海元富0A購04  
032422 22000 大成鋼元大0A購09
032647 22000 南茂統一0A購02  
031623 22000 聯電統一0C購03  
088906 22000 友達群益09購14  
